DC,TC,MC,PH
0.0000,0.0577,-0.0578,1
0.0000,0.0217,-0.0578,1
0.0000,0.0217,-0.0410,1
0.0000,0.0217,-0.0410,1
0.0000,0.0217,-0.0410,1
0.0000,0.0367,-0.0410,1
0.0000,0.0367,-0.0410,1
0.0000,0.0367,-0.0410,1
0.0000,0.0367,-0.0410,1
0.0000,0.0577,-0.0410,1
0.0000,0.0577,-0.0242,1
0.0000,0.0577,-0.0242,1
0.0000,0.0577,-0.0410,1
0.0000,0.0216,-0.0410,1
0.0000,0.0216,-0.0578,1
0.0000,0.0216,-0.0578,1
0.0000,0.0216,-0.0578,1
0.0000,0.0371,-0.0578,1
0.0000,0.0371,-0.0745,1
0.0000,0.0371,-0.0745,1
0.0000,0.0371,-0.0578,1
0.0000,0.0576,-0.0578,1
0.0000,0.0576,-0.0578,1
0.0000,0.0576,-0.0578,1
0.0000,0.0576,-0.0745,1
0.0000,0.0211,-0.0745,1
0.0000,0.0211,-0.0410,1
0.0000,0.0211,-0.0410,1
0.0000,0.0211,-0.0745,1
0.0000,0.0371,-0.0745,1
0.0000,0.0371,-0.0410,1
0.0000,0.0371,-0.0410,1
0.0000,0.0371,-0.0578,1
0.0000,0.0576,-0.0578,1
0.0000,0.0576,-0.0578,1
0.0000,0.0576,-0.0578,1
0.0000,0.0576,-0.0578,1
0.0000,0.0216,-0.0578,1
0.0000,0.0216,-0.0745,1
0.0000,0.0216,-0.0745,1
0.0000,0.0216,-0.0745,1
0.0000,0.0371,-0.0745,1
0.0000,0.0371,-0.0745,1
0.0000,0.0371,-0.0745,1
0.0000,0.0371,-0.0745,1
0.0000,0.0576,-0.0745,1
0.0000,0.0576,-0.0578,1
0.0000,0.0576,-0.0578,1
0.0000,0.0576,-0.0745,1
0.0000,0.0216,-0.0745,1
0.0000,0.0216,-0.0745,1
0.0000,0.0216,-0.0745,1
0.0000,0.0216,-0.0745,1
0.0000,0.0366,-0.0745,1
0.0000,0.0366,-0.0745,1
0.0000,0.0366,-0.0745,1
0.0000,0.0366,-0.0745,1
0.0000,0.0576,-0.0745,1
0.0000,0.0576,-0.0410,1
0.0000,0.0576,-0.0410,1
0.0000,0.0576,-0.0578,1
0.0000,0.0211,-0.0578,1
0.0000,0.0211,-0.0745,1
0.0000,0.0211,-0.0745,1
0.0000,0.0211,-0.0745,1
0.0000,0.0376,-0.0745,1
0.0000,0.0376,-0.0410,1
0.0000,0.0376,-0.0410,1
0.0000,0.0376,-0.0578,1
0.0000,0.0571,-0.0578,1
0.0000,0.0571,-0.0410,1
0.0000,0.0571,-0.0410,1
0.0000,0.0571,-0.0410,1
0.0000,0.0561,-0.0410,1
0.0000,0.0561,-0.0410,1
0.0000,0.0561,-0.0410,1
0.0000,0.0561,-0.0410,1
0.0000,0.0785,-0.0410,1
0.0000,0.0785,-0.0578,1
0.0000,0.0785,-0.0578,1
0.0000,0.0785,-0.0578,1
0.0000,0.0992,-0.0578,1
0.0000,0.0992,-0.0578,1
0.0000,0.0992,-0.0578,1
0.0000,0.0992,-0.0578,1
0.0000,0.1203,-0.0578,1
0.0000,0.1203,-0.0410,1
0.0000,0.1203,-0.0410,1
0.0000,0.1203,-0.0410,1
0.0000,0.1399,-0.0410,1
0.0000,0.1399,-0.0578,1
0.0000,0.1399,-0.0578,1
0.0000,0.1399,-0.0578,1
0.0000,0.1781,-0.0578,1
0.0000,0.1781,-0.0242,1
0.0000,0.1781,-0.0242,1
0.0000,0.1781,-0.0410,1
0.0000,0.1793,-0.0410,1
0.0000,0.1793,-0.0578,1
0.0000,0.1793,-0.0578,1
0.0000,0.1793,-0.0578,1
0.0000,0.1974,-0.0578,1
0.0000,0.1974,-0.0745,1
0.0000,0.1974,-0.0745,1
0.0000,0.1974,-0.0745,1
0.0000,0.2157,-0.0745,1
0.0341,0.2157,-0.0410,1
0.0350,0.2157,-0.0410,1
0.0000,0.2157,-0.0745,1
0.0052,0.2337,-0.0745,1
0.0734,0.2337,-0.0410,1
0.0743,0.2337,-0.0410,1
0.0416,0.2337,-0.0578,1
0.0123,0.2186,-0.0578,1
0.0804,0.2186,-0.0242,1
0.0814,0.2186,-0.0242,1
0.0150,0.2186,-0.0578,1
0.0570,0.2391,-0.0578,1
0.0915,0.2391,-0.0410,1
0.0925,0.2391,-0.0410,1
0.0935,0.2391,-0.0410,1
0.1266,0.2551,-0.0410,1
0.1613,0.2551,-0.0242,1
0.1625,0.2551,-0.0242,1
0.0626,0.2551,-0.0745,1
0.0000,0.2186,-0.0745,1
0.0584,0.2186,-0.0410,1
0.0593,0.2186,-0.0410,1
0.0602,0.2186,-0.0410,1
0.1012,0.2386,-0.0410,1
0.1358,0.2386,-0.0242,1
0.1369,0.2386,-0.0242,1
0.1380,0.2386,-0.0242,1
0.1722,0.2551,-0.0242,1
0.2070,0.2551,-0.0074,1
0.2082,0.2551,-0.0074,1
0.1758,0.2551,-0.0242,1
0.1048,0.2191,-0.0242,1
0.1394,0.2191,-0.0074,1
0.1405,0.2191,-0.0074,1
0.1415,0.2191,-0.0074,1
0.2138,0.2546,-0.0074,1
0.1813,0.2546,-0.0242,1
0.1825,0.2546,-0.0242,1
0.1836,0.2546,-0.0242,1
0.1537,0.2391,-0.0242,1
0.1548,0.2391,-0.0242,1
0.1559,0.2391,-0.0242,1
0.1569,0.2391,-0.0242,1
0.1169,0.2186,-0.0242,1
0.1516,0.2186,-0.0074,1
0.1526,0.2186,-0.0074,1
0.1537,0.2186,-0.0074,1
0.1948,0.2386,-0.0074,1
0.1960,0.2386,-0.0074,1
0.1971,0.2386,-0.0074,1
0.1983,0.2386,-0.0074,1
0.2326,0.2551,-0.0074,1
0.2298,0.2551,0.0094,1
0.2310,0.2551,0.0094,1
0.2363,0.2551,-0.0074,1
0.1643,0.2186,-0.0074,1
0.0000,0.2186,0.3955,1
0.0000,0.2186,0.3955,1
0.0000,0.2186,0.2612,1
0.0000,0.2387,0.2612,1
0.0000,0.2387,0.1773,1
0.0000,0.2387,0.1773,1
0.0000,0.2387,0.1101,1
0.0327,0.2557,0.1101,1
0.1344,0.2557,0.0598,1
0.1354,0.2557,0.0598,1
0.2037,0.2557,0.0262,1
0.1307,0.2187,0.0262,1
0.1317,0.2187,0.0262,1
0.1326,0.2187,0.0262,1
0.1672,0.2187,0.0094,1
0.2415,0.2552,0.0094,1
0.2091,0.2552,0.0262,1
0.2102,0.2552,0.0262,1
0.2450,0.2552,0.0094,1
0.2142,0.2392,0.0094,1
0.2153,0.2392,0.0094,1
0.2165,0.2392,0.0094,1
0.2216,0.2392,-0.0074,1
0.1817,0.2187,-0.0074,1
0.1828,0.2187,-0.0074,1
0.1838,0.2187,-0.0074,1
0.1512,0.2187,-0.0242,1
0.2254,0.2552,-0.0242,1
0.2602,0.2552,-0.0074,1
0.2614,0.2552,-0.0074,1
0.2627,0.2552,-0.0074,1
0.2318,0.2392,-0.0074,1
0.0000,0.2392,0.3955,1
0.0000,0.2392,0.3955,1
0.0000,0.2392,0.6474,1
0.0000,0.2187,0.6474,1
0.0000,0.2187,0.4291,1
0.0000,0.2187,0.4291,1
0.0000,0.2187,0.2780,2
0.0000,0.2187,0.2780,2
0.0000,0.2612,1.5372,2
0.0000,0.2612,1.5372,2
0.0000,0.2612,0.9831,2
0.0000,0.2147,0.9831,2
0.1460,0.2147,-0.0242,2
0.1469,0.2147,-0.0242,2
0.0000,0.2147,-0.1081,2
0.0593,0.2542,-0.1081,2
0.1610,0.2542,-0.0578,2
0.1620,0.2542,-0.0578,2
0.1293,0.2542,-0.0745,2
0.0992,0.2387,-0.0745,2
0.1000,0.2387,-0.0745,2
0.1008,0.2387,-0.0745,2
0.1689,0.2387,-0.0410,2
0.1288,0.2182,-0.0410,2
0.1297,0.2182,-0.0410,2
0.1306,0.2182,-0.0410,2
0.1652,0.2182,-0.0242,2
0.2072,0.2387,-0.0242,2
0.2420,0.2387,-0.0074,2
0.2431,0.2387,-0.0074,2
0.0000,0.2387,0.3788,2
0.0000,0.2377,0.3788,2
0.0000,0.2377,0.6642,2
0.0000,0.2377,0.6642,2
0.0000,0.2377,0.4459,2
0.0000,0.2542,0.4459,2
0.0000,0.2542,0.2780,2
0.0000,0.2542,0.2780,2
0.0000,0.2542,0.1605,2
0.0000,0.2387,0.1605,2
0.0692,0.2387,0.0933,2
0.0699,0.2387,0.0933,2
0.1716,0.2387,0.0430,2
0.1726,0.2387,0.0430,2
0.2073,0.2387,0.0262,2
0.2083,0.2387,0.0262,2
0.2094,0.2387,0.0262,2
0.1693,0.2182,0.0262,2
0.1703,0.2182,0.0262,2
0.1713,0.2182,0.0262,2
0.1722,0.2182,0.0262,2
0.2123,0.2377,0.0262,2
0.0000,0.2377,0.4123,2
0.0000,0.2377,0.4123,2
0.0000,0.2377,0.2780,2
0.0000,0.2382,0.2780,2
0.0000,0.2382,0.1773,2
0.0000,0.2382,0.1773,2
0.0445,0.2382,0.1101,2
0.0772,0.2542,0.1101,2
0.1789,0.2542,0.0598,2
0.1799,0.2542,0.0598,2
0.2146,0.2542,0.0430,2
0.1845,0.2387,0.0430,2
0.1855,0.2387,0.0430,2
0.1865,0.2387,0.0430,2
0.2211,0.2387,0.0262,2
0.2212,0.2382,0.0262,2
0.0000,0.2382,0.4291,2
0.0000,0.2382,0.4291,2
0.0000,0.2382,0.6977,2
0.0000,0.2183,0.6977,2
0.0000,0.2183,0.4627,2
0.0000,0.2183,0.4627,2
0.0000,0.2183,0.2780,2
0.0000,0.2388,0.2780,2
0.0000,0.2388,0.1773,2
0.0000,0.2388,0.1773,2
0.0844,0.2388,0.0933,2
0.0831,0.2378,0.0933,2
0.1848,0.2378,0.0430,2
0.1858,0.2378,0.0430,2
0.2541,0.2378,0.0094,2
0.2883,0.2543,0.0094,2
0.2896,0.2543,0.0094,2
0.2908,0.2543,0.0094,2
0.0000,0.2543,0.3955,2
0.0000,0.2383,0.3955,2
0.0000,0.2383,0.2612,2
0.0000,0.2383,0.2612,2
0.0000,0.2383,0.1773,2
0.0000,0.2388,0.1773,2
0.0579,0.2388,0.1101,2
0.0585,0.2388,0.1101,2
0.1601,0.2388,0.0598,2
0.1199,0.2183,0.0598,2
0.1544,0.2183,0.0430,2
0.1553,0.2183,0.0430,2
0.2235,0.2183,0.0094,2
0.2646,0.2383,0.0094,2
0.2321,0.2383,0.0262,2
0.2332,0.2383,0.0262,2
0.0000,0.2383,0.3955,2
0.0000,0.2548,0.3955,2
0.0000,0.2548,0.2780,2
0.0000,0.2548,0.2780,2
0.0000,0.2548,0.1773,2
0.0000,0.2383,0.1773,2
0.0313,0.2383,0.1269,2
0.0318,0.2383,0.1269,2
0.1334,0.2383,0.0766,2
0.1352,0.2388,0.0766,2
0.1696,0.2388,0.0598,2
0.1705,0.2388,0.0598,2
0.2388,0.2388,0.0262,2
0.1987,0.2183,0.0262,2
0.2333,0.2183,0.0094,2
0.2344,0.2183,0.0094,2
0.0000,0.2183,0.3955,2
0.0000,0.2383,0.3955,2
0.0000,0.2383,0.2612,2
0.0000,0.2383,0.2612,2
0.0000,0.2383,0.1605,2
0.0000,0.2383,0.1605,2
0.1061,0.2383,0.0933,2
0.1068,0.2383,0.0933,2
0.2086,0.2383,0.0430,2
0.2406,0.2538,0.0430,2
0.2753,0.2538,0.0262,2
0.2765,0.2538,0.0262,2
0.2776,0.2538,0.0262,2
0.2487,0.2388,0.0262,2
0.0000,0.2388,0.4291,2
0.0000,0.2388,0.4291,2
0.0000,0.2388,0.6810,2
0.0000,0.2388,0.6810,2
0.0000,0.2388,0.4459,2
0.0000,0.2388,0.4459,3
0.0000,0.2388,0.2780,3
0.0000,0.0358,0.2780,3
0.0000,0.0358,1.3357,3
0.0000,0.0358,1.3357,3
0.0000,0.0358,0.8488,3
0.0000,0.0608,0.8488,3
0.0000,0.0608,0.5466,3
0.0000,0.0608,0.5466,3
0.0000,0.0608,0.3116,3
0.0000,0.0198,0.3116,3
0.0000,0.0198,0.1605,3
0.0000,0.0198,0.1605,3
0.0000,0.0198,0.0766,3
0.0000,0.0408,0.0766,3
0.0000,0.0408,0.0430,3
0.0000,0.0408,0.0430,3
0.0000,0.0408,-0.0242,3
0.0000,0.0363,-0.0242,3
0.0000,0.0363,-0.0578,3
0.0000,0.0363,-0.0578,3
0.0000,0.0363,-0.0745,3
0.0000,0.0413,-0.0745,3
0.0000,0.0413,-0.0913,3
0.0000,0.0413,-0.0913,3
0.0000,0.0413,-0.1081,3
0.0000,0.0363,-0.1081,3
0.0000,0.0363,-0.1249,3
0.0000,0.0363,-0.1249,3
0.0000,0.0363,-0.1417,3
0.0000,0.0408,-0.1417,3
0.0000,0.0408,-0.1417,3
0.0000,0.0408,-0.1417,3
0.0000,0.0408,-0.1417,3
0.0000,0.0573,-0.1417,3
0.0000,0.0573,-0.1249,3
0.0000,0.0573,-0.1249,3
0.0000,0.0573,-0.1417,3
0.0000,0.0203,-0.1417,3
0.0000,0.0203,-0.1417,3
0.0000,0.0203,-0.1417,3
0.0000,0.0203,-0.2256,3
0.0000,0.0573,-0.2256,3
0.0000,0.0573,-0.1921,3
0.0000,0.0573,-0.1921,3
0.0000,0.0573,-0.2592,3
0.0000,0.0198,-0.2592,3
0.0000,0.0198,-0.2928,3
0.0000,0.0198,-0.2928,3
0.0000,0.0198,-0.2424,3
0.0000,0.0408,-0.2424,3
0.0000,0.0408,-0.2256,3
0.0000,0.0408,-0.2256,3
0.0000,0.0408,-0.2760,3
0.0000,0.0363,-0.2760,3
0.0000,0.0363,-0.2256,3
0.0000,0.0363,-0.2256,3
0.0000,0.0363,-0.2760,3
0.0000,0.0413,-0.2760,3
0.0000,0.0413,-0.2928,3
0.0000,0.0413,-0.2928,3
0.0000,0.0413,-0.2424,3
0.0000,0.0363,-0.2424,3
0.0000,0.0363,-0.2928,3
0.0000,0.0363,-0.2928,3
0.0000,0.0363,-0.3096,3
0.0000,0.0412,-0.3096,3
0.0000,0.0412,-0.2592,3
0.0000,0.0412,-0.2592,3
0.0000,0.0412,-0.2256,3
0.0000,0.0362,-0.2256,3
0.0000,0.0362,-0.2256,3
0.0000,0.0362,-0.2256,3
0.0000,0.0362,-0.2089,3
0.0000,0.0412,-0.2089,3
0.0000,0.0412,-0.1921,3
0.0000,0.0412,-0.1921,3
0.0000,0.0412,-0.1921,3
0.0000,0.0367,-0.1921,3
0.0000,0.0367,-0.1585,3
0.0000,0.0367,-0.1585,3
0.0000,0.0367,-0.1585,3
0.0000,0.0412,-0.1585,3
0.0000,0.0412,-0.1417,3
0.0000,0.0412,-0.1417,3
0.0000,0.0412,-0.1417,3
0.0000,0.0567,-0.1417,3
0.0000,0.0567,-0.1417,3
0.0000,0.0567,-0.1417,3
0.0000,0.0567,-0.1417,3
0.0000,0.0202,-0.1417,3
0.0000,0.0202,-0.1417,3
0.0000,0.0202,-0.1417,3
0.0000,0.0202,-0.1417,3
0.0000,0.0572,-0.1417,3
0.0000,0.0572,-0.1585,3
0.0000,0.0572,-0.1585,3
0.0000,0.0572,-0.1417,3
0.0000,0.0202,-0.1417,3
0.0000,0.0202,-0.1249,3
0.0000,0.0202,-0.1249,3
0.0000,0.0202,-0.1417,3
0.0000,0.0572,-0.1417,3
0.0000,0.0572,-0.1417,3
0.0000,0.0572,-0.1417,3
0.0000,0.0572,-0.1417,3
0.0000,0.0202,-0.1417,3
0.0000,0.0202,-0.1417,3
0.0000,0.0202,-0.1417,3
0.0000,0.0202,-0.1417,3
0.0000,0.0567,-0.1417,3
0.0000,0.0567,-0.1417,3
0.0000,0.0567,-0.1417,3
0.0000,0.0567,-0.1249,3
0.0000,0.0202,-0.1249,3
0.0000,0.0202,-0.1417,3
0.0000,0.0202,-0.1417,3
0.0000,0.0202,-0.1417,3
0.0000,0.0402,-0.1417,3
0.0000,0.0402,-0.1249,3
0.0000,0.0402,-0.1249,3
0.0000,0.0402,-0.1249,3
0.0000,0.0367,-0.1249,3
0.0000,0.0367,-0.1249,3
0.0000,0.0367,-0.1249,3
0.0000,0.0367,-0.1249,3
0.0000,0.0407,-0.1249,3
0.0000,0.0407,-0.1081,3
0.0000,0.0407,-0.1081,3
0.0000,0.0407,-0.1249,3
0.0000,0.0572,-0.1249,3
0.0000,0.0572,-0.1249,3
0.0000,0.0572,-0.1249,3
0.0000,0.0572,-0.1249,3
0.0000,0.0207,-0.1249,3
0.0000,0.0207,-0.1081,3
0.0000,0.0207,-0.1081,3
0.0000,0.0207,-0.1249,3
0.0000,0.0567,-0.1249,3
0.0000,0.0567,-0.1249,3
0.0000,0.0567,-0.1249,3
0.0000,0.0567,-0.1249,3
0.0000,0.0207,-0.1249,3
0.0000,0.0207,-0.1081,3
0.0000,0.0207,-0.1081,3
0.0000,0.0207,-0.1081,3
0.0000,0.0572,-0.1081,3
0.0000,0.0572,-0.0913,3
0.0000,0.0572,-0.0913,3
0.0000,0.0572,-0.1249,3
0.0000,0.0207,-0.1249,3
0.0000,0.0207,-0.1081,3
0.0000,0.0207,-0.1081,3
0.0000,0.0207,-0.1249,3
0.0000,0.0567,-0.1249,3
0.0000,0.0567,-0.1081,3
0.0000,0.0567,-0.1081,3
0.0000,0.0567,-0.1081,3
0.0000,0.0207,-0.1081,3
0.0000,0.0207,-0.0913,3
0.0000,0.0207,-0.0913,3
0.0000,0.0207,-0.1081,3
0.0000,0.0567,-0.1081,3
0.0000,0.0567,-0.0913,3
0.0000,0.0567,-0.0913,3
0.0000,0.0567,-0.1081,3
0.0000,0.0201,-0.1081,3
0.0000,0.0201,-0.0745,3
0.0000,0.0201,-0.0745,3
0.0000,0.0201,-0.0913,3
0.0000,0.0566,-0.0913,3
0.0000,0.0566,-0.0745,3
0.0000,0.0566,-0.0745,3
0.0000,0.0566,-0.1081,3
0.0000,0.0201,-0.1081,3
0.0000,0.0201,-0.0913,3
0.0000,0.0201,-0.0913,3
0.0000,0.0201,-0.1081,3
0.0000,0.0406,-0.1081,3
0.0000,0.0406,-0.1081,3
0.0000,0.0406,-0.1081,3
0.0000,0.0406,-0.1081,3
0.0000,0.0361,-0.1081,3
0.0000,0.0361,-0.1081,3
0.0000,0.0361,-0.1081,3
0.0000,0.0361,-0.1081,3
0.0000,0.0411,-0.1081,3
0.0000,0.0411,-0.1081,3
0.0000,0.0411,-0.1081,3
0.0000,0.0411,-0.1081,3
0.0000,0.0361,-0.1081,3
0.0000,0.0361,-0.1081,3
0.0000,0.0361,-0.1081,3
0.0000,0.0361,-0.1081,3
0.0000,0.0406,-0.1081,3
0.0000,0.0406,-0.1081,3
0.0000,0.0406,-0.1081,3
0.0000,0.0406,-0.1081,3
0.0000,0.0571,-0.1081,3
0.0000,0.0571,-0.1417,3
0.0000,0.0571,-0.1417,3
0.0000,0.0571,-0.1249,3
0.0000,0.0201,-0.1249,3
0.0000,0.0201,-0.1081,3
0.0000,0.0201,-0.1081,3
0.0000,0.0201,-0.0913,3
0.0000,0.0566,-0.0913,3
0.0000,0.0566,-0.0913,3
0.0000,0.0566,-0.0913,3
0.0000,0.0566,-0.0913,3
0.0000,0.0201,-0.0913,3
0.0000,0.0201,-0.0745,3
0.0000,0.0201,-0.0745,3
0.0000,0.0201,-0.1081,3
0.0000,0.0406,-0.1081,3
0.0000,0.0406,-0.0745,3
0.0000,0.0406,-0.0745,3
0.0000,0.0406,-0.0913,4
0.0000,0.0406,-0.0913,4
0.0000,0.0306,0.0262,4
0.0000,0.0306,0.0262,4
0.0000,0.0306,-0.0074,4
0.0000,0.0451,-0.0074,4
0.0000,0.0451,-0.0242,4
0.0000,0.0451,-0.0242,4
0.0000,0.0451,-0.0242,4
0.0000,0.0571,-0.0242,4
0.0000,0.0571,-0.0242,4
0.0000,0.0571,-0.0242,4
0.0000,0.0571,-0.0410,4
0.0000,0.0211,-0.0410,4
0.0000,0.0211,-0.0074,4
0.0000,0.0211,-0.0074,4
0.0000,0.0211,-0.0242,4
0.0000,0.0371,-0.0242,4
0.0000,0.0371,-0.0410,4
0.0000,0.0371,-0.0410,4
0.0000,0.0371,-0.0242,4
0.0000,0.0411,-0.0242,4
0.0000,0.0411,-0.0410,4
0.0000,0.0411,-0.0410,4
0.0000,0.0411,-0.0410,4
0.0000,0.0366,-0.0410,4
0.0000,0.0366,-0.0410,4
0.0000,0.0366,-0.0410,4
0.0000,0.0366,-0.0578,4
0.0000,0.0571,-0.0578,4
0.0000,0.0571,-0.0410,4
0.0000,0.0571,-0.0410,4
0.0000,0.0571,-0.0242,4
0.0000,0.0206,-0.0242,4
0.0000,0.0206,-0.0410,4
0.0000,0.0206,-0.0410,4
0.0000,0.0206,-0.0410,4
0.0000,0.0576,-0.0410,4
0.0000,0.0576,-0.0242,4
0.0000,0.0576,-0.0242,4
0.0000,0.0576,-0.0242,4
0.0000,0.0206,-0.0242,4
0.0000,0.0206,-0.0242,4
0.0000,0.0206,-0.0242,4
0.0000,0.0206,-0.0578,4
0.0000,0.0571,-0.0578,4
0.0000,0.0571,-0.0578,4
0.0000,0.0571,-0.0578,4
0.0000,0.0571,-0.0578,4
0.0000,0.0210,-0.0578,4
0.0000,0.0210,-0.0410,4
0.0000,0.0210,-0.0410,4
0.0000,0.0210,-0.0242,4
0.0000,0.0365,-0.0242,4
0.0000,0.0365,-0.0242,4
0.0000,0.0365,-0.0242,4
0.0000,0.0365,-0.0242,4
0.0000,0.0575,-0.0242,4
0.0000,0.0575,-0.0242,4
0.0000,0.0575,-0.0242,4
0.0000,0.0575,-0.0410,4
0.0000,0.0205,-0.0410,4
0.0000,0.0205,-0.0410,4
0.0000,0.0205,-0.0410,4
0.0000,0.0205,-0.0410,4
0.0000,0.0570,-0.0410,4
0.0000,0.0570,-0.0410,4
0.0000,0.0570,-0.0410,4
0.0000,0.0570,-0.0578,4
0.0000,0.0205,-0.0578,4
0.0000,0.0205,-0.0410,4
0.0000,0.0205,-0.0410,4
0.0000,0.0205,-0.0578,4
0.0000,0.0570,-0.0578,4
0.0000,0.0570,-0.0410,4
0.0000,0.0570,-0.0410,4
0.0000,0.0570,-0.0410,4
0.0000,0.0210,-0.0410,4
0.0000,0.0210,-0.0242,4
0.0000,0.0210,-0.0242,4
0.0000,0.0210,-0.0242,4
0.0000,0.0370,-0.0242,4
0.0000,0.0370,-0.0410,4
0.0000,0.0370,-0.0410,4
0.0000,0.0370,-0.0578,4
0.0000,0.0410,-0.0578,4
0.0000,0.0410,-0.0410,4
0.0000,0.0410,-0.0410,4
0.0000,0.0410,-0.0242,4
0.0000,0.0365,-0.0242,4
0.0000,0.0365,-0.0242,4
0.0000,0.0365,-0.0242,4
0.0000,0.0365,-0.0410,4
0.0000,0.0570,-0.0410,4
0.0000,0.0570,-0.0242,4
0.0000,0.0570,-0.0242,4
0.0000,0.0570,-0.0242,4
0.0000,0.0205,-0.0242,4
0.0000,0.0205,-0.0242,4
0.0000,0.0205,-0.0242,4
0.0000,0.0205,-0.0410,4
0.0000,0.0575,-0.0410,4
0.0000,0.0575,-0.0242,4
0.0000,0.0575,-0.0242,4
0.0000,0.0575,-0.0578,4
0.0000,0.0210,-0.0578,4
0.0000,0.0210,-0.0410,4
0.0000,0.0210,-0.0410,4
0.0000,0.0210,-0.0578,4
0.0000,0.0365,-0.0578,4
0.0000,0.0365,-0.0242,4
0.0000,0.0365,-0.0242,4
0.0000,0.0365,-0.0578,4
0.0000,0.0410,-0.0578,4
0.0000,0.0410,-0.0242,4
0.0000,0.0410,-0.0242,4
0.0000,0.0410,-0.0242,4
0.0000,0.0365,-0.0242,4
0.0000,0.0365,-0.0074,4
0.0000,0.0365,-0.0074,4
0.0000,0.0365,-0.0410,4
0.0000,0.0575,-0.0410,4
0.0000,0.0575,-0.0242,4
0.0000,0.0575,-0.0242,4
0.0000,0.0575,-0.0578,4
0.0000,0.0205,-0.0578,4
0.0000,0.0205,-0.0578,4
0.0000,0.0205,-0.0578,4
0.0000,0.0205,-0.0410,4
0.0000,0.0570,-0.0410,4
0.0000,0.0570,-0.0410,4
0.0000,0.0570,-0.0410,4
0.0000,0.0570,-0.0242,4
0.0000,0.0210,-0.0242,4
0.0000,0.0210,-0.0242,4
0.0000,0.0210,-0.0242,4
0.0000,0.0210,-0.0242,4
0.0000,0.0365,-0.0242,4
0.0000,0.0365,-0.0242,4
0.0000,0.0365,-0.0242,4
0.0000,0.0365,-0.0074,4
0.0000,0.0575,-0.0074,4
0.0000,0.0575,-0.0074,4
0.0000,0.0575,-0.0074,4
0.0000,0.0575,-0.0242,4
0.0000,0.0205,-0.0242,4
0.0000,0.0205,-0.0242,4
0.0000,0.0205,-0.0242,4
0.0000,0.0205,-0.0410,4
0.0000,0.0569,-0.0410,4
0.0000,0.0569,-0.0242,4
0.0000,0.0569,-0.0242,4
0.0000,0.0569,-0.0578,4
0.0000,0.0204,-0.0578,4
0.0000,0.0204,-0.0242,4
0.0000,0.0204,-0.0242,4
0.0000,0.0204,-0.0242,4
0.0000,0.0569,-0.0242,4
0.0000,0.0569,-0.0074,4
0.0000,0.0569,-0.0074,4
0.0000,0.0569,-0.0242,4
0.0000,0.0209,-0.0242,4
0.0000,0.0209,-0.0074,4
0.0000,0.0209,-0.0074,4
0.0000,0.0209,-0.0074,4
0.0000,0.0369,-0.0074,4
0.0000,0.0369,-0.0242,4
0.0000,0.0369,-0.0242,4
0.0000,0.0369,-0.0242,4
0.0000,0.0409,-0.0242,4
0.0000,0.0409,-0.0242,4
0.0000,0.0409,-0.0242,4
0.0000,0.0409,-0.0242,4
0.0000,0.0364,-0.0242,4
0.0000,0.0364,-0.0242,4
0.0000,0.0364,-0.0242,4
0.0000,0.0364,-0.0242,4
0.0000,0.0569,-0.0242,4
0.0000,0.0569,-0.0242,4
0.0000,0.0569,-0.0242,4
0.0000,0.0569,-0.0074,4
0.0000,0.0204,-0.0074,4
0.0000,0.0204,-0.0074,4
0.0000,0.0204,-0.0074,4
0.0000,0.0204,-0.0242,4
0.0000,0.0574,-0.0242,4
0.0000,0.0574,-0.0242,4
0.0000,0.0574,-0.0242,4
0.0000,0.0574,-0.0410,4
0.0000,0.0209,-0.0410,4
0.0000,0.0209,-0.0410,4
0.0000,0.0209,-0.0410,4
0.0000,0.0209,-0.0242,4
0.0000,0.0364,-0.0242,4
0.0000,0.0364,-0.0242,4
0.0000,0.0364,-0.0242,4
0.0000,0.0364,-0.0410,4
0.0000,0.0409,-0.0410,4
0.0000,0.0409,-0.0242,4
0.0000,0.0409,-0.0242,4
0.0000,0.0409,-0.0410,4
0.0000,0.0364,-0.0410,4
0.0000,0.0364,-0.0242,4
0.0000,0.0364,-0.0242,4
0.0000,0.0364,-0.0242,4
0.0000,0.0574,-0.0242,4
0.0000,0.0574,-0.0074,4
0.0000,0.0574,-0.0074,4
0.0000,0.0574,-0.0074,4
0.0000,0.0204,-0.0074,4
0.0000,0.0204,-0.0074,4
0.0000,0.0204,-0.0074,4
0.0000,0.0204,-0.0242,4
0.0000,0.0569,-0.0242,4
0.0000,0.0569,-0.0410,4
0.0000,0.0569,-0.0410,4
0.0000,0.0569,-0.0410,4
0.0000,0.0209,-0.0410,4
0.0000,0.0209,-0.0242,4
0.0000,0.0209,-0.0242,4
0.0000,0.0209,-0.0410,4
0.0000,0.0369,-0.0410,4
0.0000,0.0369,-0.0242,4
0.0000,0.0369,-0.0242,4
0.0000,0.0369,-0.0242,4
0.0000,0.0569,-0.0242,4
0.0000,0.0569,-0.0074,4
0.0000,0.0569,-0.0074,4
0.0000,0.0569,-0.0242,4
0.0000,0.0199,-0.0242,4
0.0000,0.0199,-0.0242,4
0.0000,0.0199,-0.0242,4
0.0000,0.0199,-0.0410,4
0.0000,0.0574,-0.0410,4
0.0000,0.0574,-0.0242,4
0.0000,0.0574,-0.0242,4
0.0000,0.0574,-0.0410,4
0.0000,0.0204,-0.0410,4
